0.8073593071649183,-1.6200055132961022,1
-1.3050694441703596,-2.908165448640054,1
0.09406595722301336,-4.378995478105301,1
-0.6149142489849626,-1.1409167189252076,1
0.08314249437580434,-2.767754489347778,1
-1.121821693335887,-4.372131584088491,1
1.2286383160352776,-3.2311229247421216,1
1.1357577231215537,-2.377522226004433,1
-1.5501498565260468,-4.073619188854865,1
0.18041282472989906,-1.6637844877626422,1
0.3533303317116414,-4.328482688195017,1
1.0677657189780403,-4.613883521942244,1
0.5298933726459683,-1.7289059586247053,1
-1.1924630339381666,-3.941582067631842,1
0.6281421823755653,-4.138402964774782,1
1.8186457122973283,-3.6001470688535124,1
0.2679473449059593,-4.283226599942529,1
0.22280215259207825,-3.9590868668784207,1
-1.5218096279883317,-2.699130933228268,1
1.4671745907605427,-4.013763135435214,1
-1.394115450409433,-1.987167337945224,1
-0.8859435626389769,-1.9268804145294656,1
1.9230449001920644,-2.6272532819503445,1
-1.323503808597882,-2.2357952884631427,1
-1.5408236254773118,-2.0681299100402377,1
0.3810146346977268,-4.047376608841644,1
1.573045291356507,-3.0149659202426635,1
-0.5152214666408845,-2.0175024188785957,1
0.7984901028795393,-3.5112469848895604,1
0.09425812966148994,-1.8557548079078983,1
-0.2789362936034472,-2.7776528967384433,1
-1.5902550963635482,-3.6951793590497304,1
-0.7226836298049051,-2.83938649185456,1
-1.3114297810483873,-4.02974617833776,1
-1.9544186002919113,-3.3395159216081263,1
0.3457744017114539,-3.9204818408034363,1
0.9939564859103136,-4.462060067480516,1
-1.5605483777176317,-3.698775613031772,1
-0.9315210447804745,-2.9226640719842303,1
-0.622817056160097,-3.667197702496832,1
0.16659448625052686,-1.058901356556303,1
1.9060842240475613,-2.5413783387442233,1
-0.4737134549454214,-3.063881108274078,1
-1.6566284231399306,-3.12137441193445,1
1.5101679478514796,-4.018858789682084,1
-1.1032913934623831,-1.5739536676690307,1
-1.25039294563605,-4.052317583824445,1
-1.3404752877145443,-3.6582902996885505,1
-1.7805820712001696,-3.6484626109598173,1
1.7222969614863608,-2.7893417384705788,1
-1.7730314342277036,-2.958280752550283,1
0.5651485302049823,-1.3494099161840043,1
-1.8401670979912752,-3.741701428441947,1
-0.10574173085641236,-1.6079889061877561,1
-1.0680173143796496,-4.132354346115973,1
-0.8372497972907924,-4.612405676726869,1
0.14097273389456744,-1.771498834719137,1
-1.0048382232442936,-2.4339144873147136,1
-1.9191276115545026,-2.848416617933642,1
-0.8178405344910415,-4.735807460862793,1
-1.760275977374953,2.941112527239165,2
-1.4718382380139547,2.586389029741015,2
-3.889274185312025,2.4572074779452997,2
-2.157762945745268,0.040829961052687214,2
-3.785114726901256,1.8799802668216885,2
-2.3996228495536163,2.351318243504038,2
-1.4355176906840792,1.7074454451782661,2
-2.462842103382938,2.669637330031411,2
-3.8699096891164295,2.455848961871814,2
-0.3137200536388107,2.9954992248032974,2
-0.14654884521825418,2.3415989754622073,2
-2.226276694220673,1.9741003918421682,2
-1.8010215152222835,1.980699975979941,2
-3.8008767250491,2.5562552374735397,2
-2.938408556581741,0.4888618733392631,2
-1.062245570312268,1.5710068551134908,2
-0.21461831986144597,1.553953893290052,2
-3.786183350143649,2.7877814124544225,2
-1.2633184316636696,2.703294669001984,2
-3.6293620314795136,2.3116341629631183,2
-2.2487505398133996,2.0166452997506585,2
-0.283133088659524,2.214244273168092,2
-3.31321295389033,1.238115440871801,2
-3.019734368976097,1.2373769842361926,2
-2.1846370614788917,2.219196408944251,2
-0.5718838233017705,2.4651896504939614,2
-0.831710504599307,0.37784621690747766,2
-0.17473636679803528,2.2732927302491666,2
-1.6037947823862653,2.330552384424344,2
-1.1027246828835158,1.029644549048141,2
-2.392145924982792,0.6668181445710175,2
-1.9341449859431372,1.9999150955553586,2
-3.4689344257886203,1.079130642099473,2
-0.019484579202676322,2.1374909189596405,2
-1.632888409583917,0.8646776923490525,2
-1.0851393281137138,2.525096553175516,2
-0.39783358828055704,2.1683736071811066,2
-2.0385709312429894,3.4060058039663117,2
-3.8955036734380326,1.7284674222510499,2
-1.7087636624932112,2.8942591722882116,2
-2.362319864965412,0.2592350753176367,2
-1.618147173614017,2.1561097013396,2
-2.9721423910114986,2.602894521361657,2
-0.29041706672446965,2.361219153543022,2
-3.1376620059306024,2.038968087113552,2
-1.6669018889556573,0.053258748682006196,2
-3.940338156076627,2.088895528825494,2
-2.270735470053763,3.6558764340690106,2
-0.40119854024291834,1.528493618858239,2
-0.7501170400829245,0.6929415244027204,2
-2.518129759800718,0.3671876779535439,2
-0.10018473339075129,2.4139858062194643,2
-0.8132514349313205,2.306220000527704,2
-3.5883128989005004,2.8064505348545734,2
-2.4679601207554,3.7851191561505706,2
-0.05018174767735628,1.7826395752582158,2
-2.8060537823267135,1.3112788244268758,2
-3.413280927228558,2.945475241660497,2
-2.081275100173038,3.718075862144899,2
-2.2148914972380607,2.1587636669578503,2
-3.637075752672549,2.687845811766702,2
-1.2347461960354496,3.2032389281991165,2
-0.26064896587276376,2.036627524662295,2
-1.2278782340508099,3.3045534224207653,2
-1.9168945232669206,3.2177491848365456,2
-3.6431478503301795,1.7668556644515576,2
-2.5405349904070134,2.372045094535317,2
-3.2639657939684987,3.09200701442935,2
-1.364284446582102,2.344006681668536,2
-2.5572913527094827,0.4912469068597125,2
-2.6748994290351003,0.14084365191709947,2
-1.9062992583458342,2.88927292387042,2
-2.9922749022012485,3.129219734313077,2
-0.2462022179036758,2.754866118709086,2
